City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description,Date
460,Tiksi,71.6872,128.8694,40.82,69,94,3.4,RU,overcast clouds,2022-09-06 18:02:31
461,Mangan,27.5167,88.5333,74.71,88,82,1.99,IN,broken clouds,2022-09-06 18:02:31
462,Palang,23.2167,90.35,82.4,85,98,5.32,BD,overcast clouds,2022-09-06 18:02:32
463,Zwedru,6.0667,-8.1281,73.62,96,100,4.27,LR,moderate rain,2022-09-06 18:02:32
464,Grand-Santi,4.25,-54.3833,95.18,31,97,5.61,GF,overcast clouds,2022-09-06 18:02:32
465,Belmonte,-15.8631,-38.8828,73.53,71,77,15.95,BR,broken clouds,2022-09-06 18:02:33
466,Pamanukan,-6.2842,107.8106,77.56,84,9,5.26,ID,clear sky,2022-09-06 18:02:33
467,Mangrol,21.1167,70.1167,80.2,77,2,8.08,IN,clear sky,2022-09-06 18:02:33
468,Kemin,42.7846,75.6892,69.67,22,2,4.94,KG,clear sky,2022-09-06 18:02:33
469,Coutances,49.05,-1.4333,66.24,70,69,16.55,FR,broken clouds,2022-09-06 18:02:34
470,Baoying,33.2292,119.3092,70.97,71,0,6.58,CN,clear sky,2022-09-06 18:02:34
471,Latung,5.5,120.8833,80.82,78,100,6.46,PH,overcast clouds,2022-09-06 18:02:34
472,Hualmay,-11.0964,-77.6139,67.23,65,28,10.45,PE,scattered clouds,2022-09-06 18:02:35
473,Sremska Mitrovica,44.9764,19.6122,72.91,66,7,7.49,RS,clear sky,2022-09-06 18:02:35
474,Emerald,-23.5333,148.1667,55.35,88,67,17.07,AU,broken clouds,2022-09-06 18:02:35
475,Nandu,22.8525,110.8233,77.54,68,88,1.86,CN,overcast clouds,2022-09-06 18:02:35
476,Burgeo,47.6167,-57.6152,60.62,81,100,7.36,CA,overcast clouds,2022-09-06 18:00:36
477,Acambay,19.9558,-99.8417,64.38,70,95,3.09,MX,overcast clouds,2022-09-06 18:02:36
478,Merrill,45.1805,-89.6835,73.17,60,0,0.0,US,clear sky,2022-09-06 18:02:36
479,Rocha,-34.4833,-54.3333,65.53,68,30,11.88,UY,scattered clouds,2022-09-06 18:02:36
480,Alofi,-19.0595,-169.9187,76.37,77,6,12.19,NU,clear sky,2022-09-06 18:02:37
481,Talcahuano,-36.7167,-73.1167,53.35,67,0,7.92,CL,clear sky,2022-09-06 18:02:17
482,Sabang,5.8933,95.3214,82.47,72,100,19.15,ID,moderate rain,2022-09-06 18:02:37
483,Beyneu,45.3167,55.2,62.67,37,74,11.21,KZ,broken clouds,2022-09-06 18:02:37
484,Garowe,8.4054,48.4845,86.27,37,80,25.01,SO,broken clouds,2022-09-06 18:02:37
485,Palmer,42.1584,-72.3287,65.14,88,100,6.91,US,moderate rain,2022-09-06 18:02:38
486,Polunochnoye,60.8697,60.4153,41.49,83,100,3.27,RU,overcast clouds,2022-09-06 18:02:38
487,Berdigestyakh,62.0989,126.6992,41.5,99,100,3.62,RU,overcast clouds,2022-09-06 17:58:42
488,Iwanai,42.9744,140.5089,69.31,88,93,9.46,JP,overcast clouds,2022-09-06 18:02:38
489,Saryozek,44.3583,77.9753,67.6,22,0,2.77,KZ,clear sky,2022-09-06 18:02:39
490,Ugoofaaru,5.6667,73.0,80.19,80,96,16.11,MV,overcast clouds,2022-09-06 18:02:39
491,Vostok,46.4856,135.8833,53.91,98,100,10.45,RU,overcast clouds,2022-09-06 18:02:39
492,Chandbali,20.7833,86.7667,83.01,82,87,6.33,IN,overcast clouds,2022-09-06 18:02:39
493,Emborion,40.4833,21.55,67.3,75,48,3.47,GR,scattered clouds,2022-09-06 18:02:40
494,Sungaipenuh,-2.0833,101.3833,62.71,94,100,2.1,ID,heavy intensity rain,2022-09-06 18:02:40
495,Korla,41.7597,86.1469,78.06,17,1,5.21,CN,clear sky,2022-09-06 18:02:40
496,Chlumec Nad Cidlinou,50.1544,15.4603,73.51,73,99,6.26,CZ,light rain,2022-09-06 18:02:40
497,Liberty,31.8335,-81.5004,90.27,49,79,3.0,US,broken clouds,2022-09-06 17:58:40
498,Trelew,-43.249,-65.3051,77.56,8,100,16.08,AR,overcast clouds,2022-09-06 18:00:53
499,Naze,28.3667,129.4833,75.25,75,100,9.95,JP,overcast clouds,2022-09-06 18:02:41
500,Pisco,-13.7,-76.2167,63.01,78,22,9.13,PE,few clouds,2022-09-06 18:02:41
501,Bandarban,22.1965,92.2262,77.2,98,99,1.66,BD,overcast clouds,2022-09-06 18:02:41
502,Ayagoz,47.9714,80.4392,71.04,19,50,5.44,KZ,scattered clouds,2022-09-06 18:02:42
503,Svetlaya,46.5389,138.3297,67.1,81,100,15.52,RU,overcast clouds,2022-09-06 18:02:42
504,Chifeng,42.2683,118.9636,55.45,54,37,6.51,CN,scattered clouds,2022-09-06 18:00:23
505,Kuytun,54.3419,101.5036,49.1,92,100,1.97,RU,overcast clouds,2022-09-06 18:02:42
506,Alibag,18.6411,72.8792,84.27,81,93,8.43,IN,light rain,2022-09-06 18:02:43
507,Omsukchan,62.5333,155.8,36.36,73,0,7.99,RU,clear sky,2022-09-06 18:02:43
508,Tabalosos,-6.35,-76.6833,79.59,47,72,3.67,PE,broken clouds,2022-09-06 18:02:43
509,Oistins,13.0667,-59.5333,86.09,79,40,5.75,BB,scattered clouds,2022-09-06 17:59:49
510,Talaya,61.3833,152.75,38.34,79,0,6.6,RU,clear sky,2022-09-06 18:02:43
511,Kearney,40.6995,-99.0815,88.36,42,0,0.0,US,clear sky,2022-09-06 18:02:44
512,Megion,61.0296,76.1136,46.42,72,100,1.28,RU,overcast clouds,2022-09-06 18:02:44
513,Kushiro,42.975,144.3747,69.33,89,96,24.76,JP,overcast clouds,2022-09-06 18:02:44
514,Iralaya,15.0,-83.2333,85.06,68,78,7.14,HN,broken clouds,2022-09-06 18:02:45
515,Cody,44.5263,-109.0565,85.59,20,0,9.22,US,clear sky,2022-09-06 18:02:45
516,Carmelo,-33.9892,-58.2856,70.68,48,0,9.89,UY,clear sky,2022-09-06 18:02:45
517,Beringovskiy,63.05,179.3167,43.12,91,100,19.55,RU,light rain,2022-09-06 18:02:45
518,Makaha,21.4694,-158.2175,81.99,73,75,3.44,US,broken clouds,2022-09-06 18:02:46
519,Launceston,-41.45,147.1667,45.16,88,100,0.0,AU,overcast clouds,2022-09-06 18:02:46
520,Roebourne,-20.7833,117.1333,67.73,37,0,9.66,AU,clear sky,2022-09-06 18:02:46
521,Kelo,9.3086,15.8066,75.58,86,89,1.25,TD,light rain,2022-09-06 18:02:47
522,Utica,43.1009,-75.2327,71.65,90,100,11.21,US,overcast clouds,2022-09-06 18:02:47
523,Port Lincoln,-34.7333,135.8667,56.86,73,95,11.74,AU,overcast clouds,2022-09-06 18:01:01
524,Marawi,7.9986,124.2928,67.91,93,96,1.97,PH,overcast clouds,2022-09-06 18:02:47
525,Teknaf,20.8624,92.3058,80.85,84,77,2.13,BD,broken clouds,2022-09-06 18:02:47
526,Akom,2.6678,12.7109,71.53,88,83,0.51,CM,light rain,2022-09-06 18:02:48
527,Vanimo,-2.6741,141.3028,77.14,86,59,2.95,PG,broken clouds,2022-09-06 18:02:48
528,Santana Do Acarau,-3.4606,-40.2122,98.2,25,45,11.63,BR,scattered clouds,2022-09-06 18:02:48
529,Newry,54.1784,-6.3374,61.11,92,87,8.81,GB,overcast clouds,2022-09-06 18:02:49
530,Singarayakonda,15.25,80.0333,84.67,76,89,12.68,IN,overcast clouds,2022-09-06 18:02:49
531,Bakchar,57.0186,82.0711,48.6,98,95,4.52,RU,overcast clouds,2022-09-06 18:02:49
532,Tagusao,9.1924,117.8141,76.98,85,100,3.24,PH,overcast clouds,2022-09-06 18:02:49
533,Mezhdurechenskiy,59.6,65.9333,44.96,70,100,2.73,RU,overcast clouds,2022-09-06 18:02:50
534,Kasongo-Lunda,-6.4667,16.8167,81.77,57,64,1.63,CD,light rain,2022-09-06 18:02:50
535,Sorong,-0.8833,131.25,78.91,78,96,2.1,ID,overcast clouds,2022-09-06 18:02:50
536,West Wendover,40.7391,-114.0733,88.81,14,0,6.91,US,clear sky,2022-09-06 18:02:50
537,Itoman,26.1247,127.6694,80.62,83,75,8.05,JP,broken clouds,2022-09-06 18:02:51
538,Gossaigaon,26.4481,89.989,76.86,95,100,6.31,IN,overcast clouds,2022-09-06 18:02:51
539,Taunsa,30.7048,70.6505,93.2,43,0,9.46,PK,clear sky,2022-09-06 18:02:51
540,Kholm-Zhirkovskiy,55.5189,33.4731,47.46,59,87,10.42,RU,overcast clouds,2022-09-06 18:02:52
541,Hvolsvollur,63.7533,-20.2243,57.87,77,100,6.06,IS,overcast clouds,2022-09-06 18:02:52
542,Raton,36.9034,-104.4391,86.61,12,0,16.11,US,clear sky,2022-09-06 18:02:52
543,Gioia Tauro,38.424,15.899,80.56,61,0,1.5,IT,clear sky,2022-09-06 18:02:52
544,Hemet,33.7475,-116.972,105.3,23,0,4.0,US,clear sky,2022-09-06 18:02:53
545,Manzanillo,20.3433,-77.1167,90.77,54,49,4.68,CU,scattered clouds,2022-09-06 18:02:53
546,Pittsfield,42.4501,-73.2454,64.29,85,100,4.61,US,moderate rain,2022-09-06 18:02:53
547,Riyadh,24.6877,46.7219,96.1,10,1,5.3,SA,clear sky,2022-09-06 18:02:53
548,Brae,60.3964,-1.353,58.21,88,97,19.37,GB,overcast clouds,2022-09-06 18:02:54
549,Juneau,58.3019,-134.4197,52.21,98,100,4.52,US,overcast clouds,2022-09-06 17:58:48
550,Olavarria,-36.8927,-60.3225,71.02,31,35,16.67,AR,scattered clouds,2022-09-06 18:02:54
551,Opuwo,-18.0607,13.84,79.12,14,0,7.81,NA,clear sky,2022-09-06 18:02:54
552,Langxiang,46.95,128.8833,46.33,95,96,15.68,CN,overcast clouds,2022-09-06 18:02:55
553,Salmas,38.1973,44.7653,74.7,24,10,6.53,IR,clear sky,2022-09-06 18:02:55
554,Plettenberg Bay,-34.0527,23.3716,53.01,80,3,3.71,ZA,clear sky,2022-09-06 18:02:55
555,Calbuco,-41.768,-73.1273,54.55,63,100,19.08,CL,light rain,2022-09-06 18:02:55
556,Sal Rei,16.1833,-22.9167,82.58,79,97,8.41,CV,overcast clouds,2022-09-06 18:02:56
557,Chimbote,-9.0853,-78.5783,67.86,67,63,10.6,PE,broken clouds,2022-09-06 18:02:56
558,Palatka,29.6486,-81.6376,94.03,40,51,2.89,US,broken clouds,2022-09-06 18:02:56
559,Shenzhen,22.5455,114.0683,86.27,85,99,7.87,CN,overcast clouds,2022-09-06 18:00:01
560,Saint-Denis,48.9167,2.3333,81.37,44,75,8.05,FR,broken clouds,2022-09-06 18:02:57
561,Mecca,21.4267,39.8261,91.26,49,0,7.76,SA,clear sky,2022-09-06 18:02:08
562,Yabassi,4.457,9.9682,74.21,96,73,2.39,CM,broken clouds,2022-09-06 18:02:57
563,Garden City,42.3256,-83.331,77.49,64,17,1.01,US,few clouds,2022-09-06 18:00:52
564,Tupik,54.4253,119.9327,49.19,97,100,4.85,RU,light rain,2022-09-06 18:02:57
565,Aljezur,37.3191,-8.8033,70.38,65,56,11.34,PT,broken clouds,2022-09-06 18:02:58
566,Kandrian,-6.2167,149.55,77.68,86,93,7.38,PG,overcast clouds,2022-09-06 18:02:58
567,Taoudenni,22.6783,-3.9836,110.23,7,4,12.15,ML,clear sky,2022-09-06 18:02:58
568,Temir,49.1414,57.13,52.79,50,40,10.36,KZ,scattered clouds,2022-09-06 18:02:58
569,Manavalakurichi,8.1333,77.3,76.66,89,89,15.21,IN,overcast clouds,2022-09-06 18:02:59
570,Mezen,65.8522,44.24,42.33,90,100,8.72,RU,overcast clouds,2022-09-06 18:02:59
571,Sisimiut,66.9395,-53.6735,40.89,89,100,10.33,GL,overcast clouds,2022-09-06 18:02:59
572,Synya,65.3718,58.0387,41.92,98,100,2.55,RU,light rain,2022-09-06 18:02:59
573,Ambon,-3.6954,128.1814,77.23,15,40,5.75,ID,scattered clouds,2022-09-06 18:03:00
574,Ygatimi,-24.0833,-55.5,65.05,94,96,3.06,PY,overcast clouds,2022-09-06 18:03:00
575,Hachinohe,40.5,141.5,73.65,87,99,9.44,JP,overcast clouds,2022-09-06 18:03:00
576,Sakaiminato,35.55,133.2333,73.17,76,81,1.77,JP,broken clouds,2022-09-06 18:03:01
577,Bani Walid,31.7566,13.9942,84.78,42,0,16.31,LY,clear sky,2022-09-06 18:03:01
578,Jutai,-5.1833,-68.9,98.46,23,33,2.06,BR,scattered clouds,2022-09-06 18:03:01
579,Faya,18.3851,42.4509,70.32,48,95,0.47,SA,overcast clouds,2022-09-06 18:03:02
580,Tocopilla,-22.092,-70.1979,66.38,61,16,7.94,CL,few clouds,2022-09-06 18:03:02
581,Conceicao Do Araguaia,-8.2578,-49.2647,101.91,16,74,5.41,BR,broken clouds,2022-09-06 18:03:02
582,Olinda,-8.0089,-34.8553,78.19,68,29,16.96,BR,scattered clouds,2022-09-06 18:03:02
583,Lahat,-3.8,103.5333,73.45,98,100,2.08,ID,overcast clouds,2022-09-06 18:03:03
584,Luba,3.4568,8.5547,77.52,87,85,9.17,GQ,overcast clouds,2022-09-06 18:03:03
585,Honningsvag,70.9821,25.9704,44.35,76,40,8.05,NO,scattered clouds,2022-09-06 18:03:04
586,Altamira,-3.2033,-52.2064,91.49,58,75,5.75,BR,broken clouds,2022-09-06 17:59:57
587,Jacqueville,5.2052,-4.4146,75.49,90,97,7.38,CI,overcast clouds,2022-09-06 18:03:04
588,Aksarka,66.5606,67.7975,39.67,94,100,6.33,RU,light rain,2022-09-06 18:03:05
589,Kota Belud,6.351,116.4305,77.77,76,100,4.12,MY,overcast clouds,2022-09-06 18:03:05
590,Kungurtug,50.5994,97.5228,52.39,55,84,2.51,RU,broken clouds,2022-09-06 18:03:06
591,Sabha,27.0377,14.4283,92.26,19,0,15.82,LY,clear sky,2022-09-06 18:03:06
592,Portland,45.5234,-122.6762,79.45,52,0,8.05,US,clear sky,2022-09-06 18:01:24
593,Nicoya,10.1483,-85.452,86.23,64,97,1.21,CR,overcast clouds,2022-09-06 18:03:08
594,Anadyr,64.75,177.4833,37.0,93,100,8.01,RU,overcast clouds,2022-09-06 18:01:12
595,Gidole,5.65,37.3667,60.31,70,61,2.62,ET,broken clouds,2022-09-06 18:03:08
596,Hohhot,40.8106,111.6522,57.83,33,0,1.52,CN,clear sky,2022-09-06 18:00:09
597,Cowra,-33.8333,148.6833,41.43,91,32,5.14,AU,scattered clouds,2022-09-06 18:03:08
598,Butembo,0.15,29.2833,58.5,97,53,2.59,CD,moderate rain,2022-09-06 18:00:22
599,Carutapera,-1.195,-46.02,85.21,65,46,9.8,BR,scattered clouds,2022-09-06 18:03:09
600,Nacala,-14.5428,40.6728,73.22,79,11,6.08,MZ,few clouds,2022-09-06 18:03:09
601,Marseille,43.3333,5.5,77.18,68,4,5.01,FR,clear sky,2022-09-06 18:03:09
602,Lasa,46.6166,10.7002,65.01,83,91,1.52,IT,overcast clouds,2022-09-06 18:03:09
603,Westport,41.1415,-73.3579,72.77,92,100,9.22,US,moderate rain,2022-09-06 18:01:51
604,Suhbaatar,50.2314,106.2078,55.31,74,76,4.76,MN,broken clouds,2022-09-06 18:03:10
605,Togur,58.3631,82.8265,43.59,89,90,4.18,RU,overcast clouds,2022-09-06 18:03:10
606,Basoko,1.2391,23.616,77.79,74,48,1.92,CD,scattered clouds,2022-09-06 18:03:11
607,Shahrud,36.4182,54.9763,70.48,63,0,7.99,IR,clear sky,2022-09-06 18:03:11
608,Virginia Beach,36.8529,-75.978,89.04,63,99,4.0,US,overcast clouds,2022-09-06 18:00:31
609,Yingcheng,30.95,113.55,75.07,43,30,2.84,CN,scattered clouds,2022-09-06 18:03:11
610,Ornskoldsvik,63.2909,18.7153,49.15,76,0,6.91,SE,clear sky,2022-09-06 18:03:11
611,Cavalcante,-13.7975,-47.4583,88.3,19,37,8.97,BR,scattered clouds,2022-09-06 18:03:12
612,Mujiayingzi,42.1167,118.7833,54.34,55,21,7.63,CN,few clouds,2022-09-06 18:03:12
613,Nabire,-3.3667,135.4833,74.34,92,82,3.91,ID,light rain,2022-09-06 18:03:12
614,Dicabisagan,17.0818,122.4157,79.12,89,87,4.12,PH,overcast clouds,2022-09-06 18:03:13
615,Fort Frances,48.5999,-93.4003,76.15,68,2,8.55,CA,clear sky,2022-09-06 17:58:37
616,Cockburn Town,21.4612,-71.1419,83.52,73,42,11.07,TC,scattered clouds,2022-09-06 18:03:13
617,Burnie,-41.0667,145.9167,47.91,90,70,9.04,AU,broken clouds,2022-09-06 18:03:13
618,Zuwarah,32.9312,12.082,81.59,74,2,18.01,LY,clear sky,2022-09-06 18:03:14
619,Vestmanna,62.1564,-7.1664,56.32,94,100,17.27,FO,overcast clouds,2022-09-06 18:03:14
620,Buraydah,26.326,43.975,93.76,10,1,8.61,SA,clear sky,2022-09-06 18:03:14
621,Dhidhdhoo,6.8833,73.1,79.23,83,100,16.17,MV,light rain,2022-09-06 18:01:38
622,Baculin,7.4525,126.5842,77.97,78,40,3.58,PH,scattered clouds,2022-09-06 18:03:14
623,Kosai,34.7105,137.5316,79.93,90,87,3.78,JP,light rain,2022-09-06 18:03:15
624,Usinsk,65.9939,57.5281,42.44,96,100,2.98,RU,light rain,2022-09-06 18:03:15
625,Hare Bay,48.8499,-54.0148,58.19,80,100,7.02,CA,overcast clouds,2022-09-06 18:03:15
626,Amahai,-3.3333,128.9167,76.44,89,97,3.6,ID,overcast clouds,2022-09-06 18:03:16
627,Llanes,43.4198,-4.7549,70.77,76,40,7.18,ES,scattered clouds,2022-09-06 18:03:16
628,Woodward,36.4337,-99.3904,92.43,32,0,3.44,US,clear sky,2022-09-06 18:03:16
629,Chiautla,19.5333,-98.8833,73.17,55,92,1.25,MX,overcast clouds,2022-09-06 18:03:17
630,Jizan,17.3333,42.6667,94.53,45,62,4.32,SA,broken clouds,2022-09-06 18:03:17
631,Chaohu,31.6,117.8667,75.83,56,26,4.29,CN,scattered clouds,2022-09-06 18:03:17
632,Tieli,46.95,128.05,48.87,95,100,13.04,CN,light rain,2022-09-06 18:03:18
633,Tomatlan,19.9333,-105.25,91.04,48,100,14.38,MX,overcast clouds,2022-09-06 18:03:18
634,Sangueya,10.7,-14.3667,81.88,86,68,1.12,GN,moderate rain,2022-09-06 18:03:18
635,Esso,55.9333,158.7,43.61,89,78,2.44,RU,broken clouds,2022-09-06 18:03:19
636,Lingsugur,16.1667,76.5167,82.26,71,94,4.47,IN,moderate rain,2022-09-06 18:03:19
637,Boende,-0.2167,20.8667,78.06,72,71,2.37,CD,broken clouds,2022-09-06 18:03:19
638,Zabol,32.25,67.25,71.71,19,0,7.63,AF,clear sky,2022-09-06 18:03:19
639,Aramecina,13.7422,-87.7103,88.23,64,45,5.66,HN,scattered clouds,2022-09-06 18:03:20
640,Itarema,-2.9248,-39.9167,86.07,58,24,19.82,BR,few clouds,2022-09-06 18:03:20
641,Porto Novo,6.4965,2.6036,80.42,82,62,8.79,BJ,broken clouds,2022-09-06 17:59:56
642,Sompeta,18.9333,84.6,82.65,83,57,5.57,IN,broken clouds,2022-09-06 18:03:20
643,Bagado,5.4116,-76.4152,87.53,66,86,5.03,CO,overcast clouds,2022-09-06 18:03:21
644,Tatarka,44.9589,41.9517,58.82,49,25,4.79,RU,scattered clouds,2022-09-06 18:03:21
645,Lakheri,25.6667,76.1667,84.07,59,43,4.29,IN,scattered clouds,2022-09-06 18:03:21
646,Qaqortoq,60.7167,-46.0333,46.62,87,100,2.01,GL,overcast clouds,2022-09-06 18:03:22
647,Ingham,42.6,-84.3833,73.9,68,100,5.75,US,haze,2022-09-06 18:03:22
648,Puerto Varas,-41.3195,-72.9854,59.31,47,100,13.35,CL,light rain,2022-09-06 18:02:32
649,Caico,-6.4583,-37.0978,92.97,32,28,22.84,BR,scattered clouds,2022-09-06 18:03:22
650,Sembakung,3.8167,117.25,70.65,99,100,1.88,ID,overcast clouds,2022-09-06 18:03:23
651,Tumarbong,10.3766,119.4579,75.97,90,100,2.73,PH,overcast clouds,2022-09-06 18:03:23
652,San Isidro,-12.1167,-77.05,63.99,68,75,10.36,PE,broken clouds,2022-09-06 18:03:23
653,Meiganga,6.5167,14.3,67.69,95,49,2.44,CM,light rain,2022-09-06 18:03:23
654,Nara,34.6851,135.8049,73.49,80,100,4.76,JP,overcast clouds,2022-09-06 18:03:24
655,Tshela,-4.9833,12.9333,78.44,66,67,7.65,CD,broken clouds,2022-09-06 18:03:24
656,Karratha,-20.7377,116.8463,67.3,38,0,9.84,AU,clear sky,2022-09-06 18:03:24
657,Polson,47.6936,-114.1632,74.77,41,3,1.99,US,clear sky,2022-09-06 18:03:24
658,Nouadhibou,20.931,-17.0347,76.84,74,3,26.78,MR,clear sky,2022-09-06 18:03:25
659,Elliot Lake,46.3834,-82.6331,73.35,34,1,4.88,CA,clear sky,2022-09-06 18:03:25
660,Livingston,55.9029,-3.5226,58.14,98,20,4.61,GB,few clouds,2022-09-06 18:03:25
661,Tucupita,9.0622,-62.051,89.02,61,52,1.88,VE,broken clouds,2022-09-06 18:03:26
662,Sao Joao Da Barra,-21.6403,-41.0511,78.89,64,69,12.84,BR,broken clouds,2022-09-06 17:59:23
663,Lages,-27.8161,-50.3261,53.4,96,100,7.23,BR,moderate rain,2022-09-06 18:02:08
664,Kulhudhuffushi,6.6221,73.07,79.54,82,100,15.64,MV,overcast clouds,2022-09-06 18:03:26
665,Hovd,48.0056,91.6419,65.41,23,0,7.02,MN,clear sky,2022-09-06 18:03:26
666,Businga,3.3333,20.8833,75.6,84,76,1.92,CD,broken clouds,2022-09-06 18:03:26
667,Coihaique,-45.5752,-72.0662,38.03,100,100,2.73,CL,moderate rain,2022-09-06 18:03:24
668,Birjand,32.8663,59.2211,72.34,16,0,10.47,IR,clear sky,2022-09-06 18:03:27
669,Merauke,-8.4667,140.3333,76.77,90,100,7.83,ID,overcast clouds,2022-09-06 18:03:27
670,Aras,42.5617,-2.356,81.01,23,20,12.66,ES,few clouds,2022-09-06 18:03:27
671,Ketchikan,55.3422,-131.6461,52.36,88,100,12.17,US,light rain,2022-09-06 18:02:12
672,Guarapari,-20.6667,-40.4975,73.89,60,89,9.64,BR,overcast clouds,2022-09-06 18:03:28
673,Hargeysa,9.56,44.065,74.5,61,75,16.2,SO,light rain,2022-09-06 18:03:28
674,La Libertad,-2.2333,-80.9,71.26,78,75,5.75,EC,broken clouds,2022-09-06 18:03:28
675,Cheremukhovo,60.3484,59.9851,42.03,76,100,2.35,RU,overcast clouds,2022-09-06 18:03:29
676,Escalerillas,22.1333,-101.0667,67.87,60,75,4.61,MX,broken clouds,2022-09-06 18:03:29
677,Nuevo Imperial,-13.0754,-76.3172,70.09,57,37,8.52,PE,scattered clouds,2022-09-06 18:03:29
678,Griffith,41.5284,-87.4237,80.31,72,40,10.36,US,scattered clouds,2022-09-06 18:03:30
679,Tulum,20.2167,-87.4667,89.13,57,24,6.35,MX,few clouds,2022-09-06 18:00:34
680,Davidson,36.1501,-86.7833,85.68,62,75,9.22,US,broken clouds,2022-09-06 18:03:30
681,Pakxan,18.3778,103.6601,74.57,84,52,3.6,LA,broken clouds,2022-09-06 18:03:30
682,Coquimbo,-29.9533,-71.3436,59.9,74,24,4.32,CL,few clouds,2022-09-06 18:03:31
683,Bara,10.3744,10.7288,76.15,83,53,4.88,NG,light rain,2022-09-06 18:03:31
684,Rzeszow,50.0413,21.999,60.82,57,0,8.05,PL,clear sky,2022-09-06 18:01:34
685,Kargasok,59.0556,80.8572,42.76,82,71,6.51,RU,broken clouds,2022-09-06 18:03:31
686,Yurga,55.7231,84.8861,52.05,95,100,6.17,RU,overcast clouds,2022-09-06 18:03:31
687,Bereda,43.2686,-7.5406,69.42,73,92,8.05,ES,overcast clouds,2022-09-06 18:03:32
688,Sitio Novo Do Tocantins,-5.5183,-47.4611,103.01,17,17,8.03,BR,few clouds,2022-09-06 18:02:20
689,Sungai Petani,5.647,100.4877,82.27,96,100,3.24,MY,overcast clouds,2022-09-06 18:03:32
690,Pochutla,15.7432,-96.4661,87.82,65,97,2.13,MX,overcast clouds,2022-09-06 18:03:32
691,Sitka,57.0531,-135.33,57.09,58,100,10.36,US,light rain,2022-09-06 18:03:33
692,Yulara,-25.2406,130.9889,60.64,45,36,8.99,AU,scattered clouds,2022-09-06 18:01:24
